lambda	class
7.630000000e-01	2
7.632000000e-01	2
7.634000000e-01	2
7.636000000e-01	2
7.638000000e-01	2
7.640000000e-01	2
7.642000000e-01	2
7.644000000e-01	2
7.646000000e-01	2
7.648000000e-01	2
7.650000000e-01	2
7.652000000e-01	2
7.654000000e-01	2
7.656000000e-01	2
7.658000000e-01	2
7.660000000e-01	2
7.662000000e-01	2
7.664000000e-01	2
7.666000000e-01	2
7.668000000e-01	2
7.670000000e-01	2
7.672000000e-01	2
7.674000000e-01	2
7.676000000e-01	2
7.678000000e-01	2
7.680000000e-01	2
7.682000000e-01	2
7.684000000e-01	2
7.686000000e-01	2
7.688000000e-01	2
7.690000000e-01	2
7.692000000e-01	2
7.694000000e-01	2
7.696000000e-01	2
7.698000000e-01	2
7.700000000e-01	2
7.702000000e-01	2
7.704000000e-01	2
7.706000000e-01	2
7.708000000e-01	2
7.710000000e-01	2
7.712000000e-01	2
7.714000000e-01	2
7.716000000e-01	2
7.718000000e-01	2
7.720000000e-01	2
7.722000000e-01	2
7.724000000e-01	2
7.726000000e-01	2
7.728000000e-01	2
7.730000000e-01	2
7.732000000e-01	2
7.734000000e-01	2
7.736000000e-01	2
7.738000000e-01	2
7.740000000e-01	2
7.742000000e-01	2
7.744000000e-01	2
7.746000000e-01	2
7.748000000e-01	2
7.750000000e-01	2
7.752000000e-01	2
7.754000000e-01	2
7.756000000e-01	2
7.758000000e-01	2
7.760000000e-01	2
7.762000000e-01	2
7.764000000e-01	2
7.766000000e-01	2
7.768000000e-01	2
7.770000000e-01	2
7.772000000e-01	2
7.774000000e-01	2
7.776000000e-01	2
7.778000000e-01	2
7.780000000e-01	2
7.782000000e-01	2
7.784000000e-01	2
7.786000000e-01	2
7.788000000e-01	2
7.790000000e-01	2
7.792000000e-01	2
7.794000000e-01	2
7.796000000e-01	2
7.798000000e-01	2
7.800000000e-01	2
7.802000000e-01	2
7.804000000e-01	2
7.806000000e-01	2
7.808000000e-01	2
7.810000000e-01	2
7.812000000e-01	2
7.814000000e-01	2
7.816000000e-01	2
7.818000000e-01	2
7.820000000e-01	2
7.822000000e-01	2
7.824000000e-01	2
7.826000000e-01	2
7.828000000e-01	2
7.830000000e-01	2
7.832000000e-01	2
7.834000000e-01	2
7.836000000e-01	2
7.838000000e-01	2
7.840000000e-01	2
7.842000000e-01	2
7.844000000e-01	2
7.846000000e-01	2
7.848000000e-01	2
7.850000000e-01	2
7.852000000e-01	2
7.854000000e-01	2
7.856000000e-01	2
7.858000000e-01	2
7.860000000e-01	2
7.862000000e-01	2
7.864000000e-01	2
7.866000000e-01	2
7.868000000e-01	2
7.870000000e-01	2
7.872000000e-01	2
7.874000000e-01	2
7.876000000e-01	2
7.878000000e-01	2
7.880000000e-01	2
7.882000000e-01	2
7.884000000e-01	2
7.886000000e-01	2
7.888000000e-01	2
7.890000000e-01	2
7.892000000e-01	2
7.894000000e-01	2
7.896000000e-01	2
7.898000000e-01	2
7.900000000e-01	2
7.902000000e-01	2
7.904000000e-01	2
7.906000000e-01	2
7.908000000e-01	2
7.910000000e-01	2
7.912000000e-01	2
7.914000000e-01	2
7.916000000e-01	2
7.918000000e-01	2
7.920000000e-01	2
7.922000000e-01	2
7.924000000e-01	2
7.926000000e-01	2
7.928000000e-01	2
7.930000000e-01	2
7.932000000e-01	2
7.934000000e-01	2
7.936000000e-01	2
7.938000000e-01	2
7.940000000e-01	2
7.942000000e-01	2
7.944000000e-01	2
7.946000000e-01	2
7.948000000e-01	2
7.950000000e-01	2
7.952000000e-01	2
7.954000000e-01	2
7.956000000e-01	2
7.958000000e-01	2
7.960000000e-01	2
7.962000000e-01	2
7.964000000e-01	2
7.966000000e-01	2
7.968000000e-01	2
7.970000000e-01	2
7.972000000e-01	2
7.974000000e-01	2
7.976000000e-01	2
7.978000000e-01	2
7.980000000e-01	2
7.982000000e-01	2
7.984000000e-01	2
7.986000000e-01	2
7.988000000e-01	2
7.990000000e-01	2
7.992000000e-01	2
7.994000000e-01	2
7.996000000e-01	2
7.998000000e-01	2
8.000000000e-01	2
8.002000000e-01	2
8.004000000e-01	2
8.006000000e-01	2
8.008000000e-01	2
8.010000000e-01	2
8.012000000e-01	2
8.014000000e-01	2
8.016000000e-01	2
8.018000000e-01	2
8.020000000e-01	2
8.022000000e-01	2
8.024000000e-01	2
8.026000000e-01	2
8.028000000e-01	2
8.030000000e-01	2
8.032000000e-01	2
8.034000000e-01	2
8.036000000e-01	2
8.038000000e-01	2
8.040000000e-01	2
8.042000000e-01	2
8.044000000e-01	2
8.046000000e-01	2
8.048000000e-01	2
8.050000000e-01	2
8.052000000e-01	2
8.054000000e-01	2
8.056000000e-01	2
8.058000000e-01	2
8.060000000e-01	2
8.062000000e-01	2
8.064000000e-01	2
8.066000000e-01	2
8.068000000e-01	2
8.070000000e-01	2
8.072000000e-01	2
8.074000000e-01	2
8.076000000e-01	2
8.078000000e-01	2
8.080000000e-01	2
8.082000000e-01	2
8.084000000e-01	2
8.086000000e-01	2
8.088000000e-01	2
8.090000000e-01	2
8.092000000e-01	2
8.094000000e-01	2
8.096000000e-01	2
8.098000000e-01	2
8.100000000e-01	2
8.102000000e-01	2
8.104000000e-01	2
8.106000000e-01	2
8.108000000e-01	2
8.110000000e-01	2
8.112000000e-01	2
8.114000000e-01	2
8.116000000e-01	2
8.118000000e-01	2
8.120000000e-01	2
8.122000000e-01	2
8.124000000e-01	2
8.126000000e-01	2
8.128000000e-01	2
8.130000000e-01	2
8.132000000e-01	2
8.134000000e-01	2
8.136000000e-01	2
8.138000000e-01	2
8.140000000e-01	2
8.142000000e-01	2
8.144000000e-01	2
8.146000000e-01	2
8.148000000e-01	2
8.150000000e-01	2
8.152000000e-01	2
8.154000000e-01	2
8.156000000e-01	2
8.158000000e-01	2
8.160000000e-01	2
8.162000000e-01	2
8.164000000e-01	2
8.166000000e-01	2
8.168000000e-01	2
8.170000000e-01	2
8.172000000e-01	2
8.174000000e-01	2
8.176000000e-01	2
8.178000000e-01	2
8.180000000e-01	2
8.182000000e-01	2
8.184000000e-01	2
8.186000000e-01	2
8.188000000e-01	2
8.190000000e-01	2
8.192000000e-01	2
8.194000000e-01	2
8.196000000e-01	2
8.198000000e-01	2
8.200000000e-01	2
8.202000000e-01	2
8.204000000e-01	2
8.206000000e-01	2
8.208000000e-01	2
8.210000000e-01	2
8.212000000e-01	2
8.214000000e-01	2
8.216000000e-01	2
8.218000000e-01	2
8.220000000e-01	2
8.222000000e-01	2
8.224000000e-01	2
8.226000000e-01	2
8.228000000e-01	2
8.230000000e-01	2
8.232000000e-01	2
8.234000000e-01	2
8.236000000e-01	2
8.238000000e-01	2
8.240000000e-01	2
8.242000000e-01	2
8.244000000e-01	2
8.246000000e-01	2
8.248000000e-01	2
8.250000000e-01	2
8.252000000e-01	2
8.254000000e-01	2
8.256000000e-01	2
8.258000000e-01	2
8.260000000e-01	2
8.262000000e-01	2
8.264000000e-01	2
8.266000000e-01	2
8.268000000e-01	2
8.270000000e-01	2
8.272000000e-01	2
8.274000000e-01	2
8.276000000e-01	2
8.278000000e-01	2
8.280000000e-01	2
8.282000000e-01	2
8.284000000e-01	2
8.286000000e-01	2
8.288000000e-01	2
8.290000000e-01	2
8.292000000e-01	2
8.294000000e-01	2
8.296000000e-01	2
8.298000000e-01	2
8.300000000e-01	2
8.302000000e-01	2
8.304000000e-01	2
8.306000000e-01	2
8.308000000e-01	2
8.310000000e-01	2
8.312000000e-01	2
8.314000000e-01	2
8.316000000e-01	2
8.318000000e-01	2
8.320000000e-01	2
8.322000000e-01	2
8.324000000e-01	2
8.326000000e-01	2
8.328000000e-01	2
8.330000000e-01	2
8.332000000e-01	3
8.334000000e-01	4
8.336000000e-01	4
8.338000000e-01	4
8.340000000e-01	4
8.342000000e-01	4
8.344000000e-01	4
8.346000000e-01	4
8.348000000e-01	4
8.350000000e-01	4
8.352000000e-01	4
8.354000000e-01	4
8.356000000e-01	4
8.358000000e-01	4
8.360000000e-01	4
8.362000000e-01	4
8.364000000e-01	4
8.366000000e-01	4
8.368000000e-01	4
8.370000000e-01	4
8.372000000e-01	4
8.374000000e-01	4
8.376000000e-01	4
8.378000000e-01	4
8.380000000e-01	4
8.382000000e-01	4
8.384000000e-01	4
8.386000000e-01	4
8.388000000e-01	4
8.390000000e-01	4
8.392000000e-01	4
8.394000000e-01	4
8.396000000e-01	4
8.398000000e-01	4
8.400000000e-01	4
8.402000000e-01	4
8.404000000e-01	4
8.406000000e-01	4
8.408000000e-01	4
8.410000000e-01	4
8.412000000e-01	4
8.414000000e-01	4
8.416000000e-01	4
8.418000000e-01	4
8.420000000e-01	4
8.422000000e-01	4
8.424000000e-01	4
8.426000000e-01	4
8.428000000e-01	4
8.430000000e-01	4
8.432000000e-01	4
8.434000000e-01	4
8.436000000e-01	4
8.438000000e-01	4
8.440000000e-01	4
8.442000000e-01	4
8.444000000e-01	4
8.446000000e-01	4
8.448000000e-01	4
8.450000000e-01	4
8.452000000e-01	4
8.454000000e-01	4
8.456000000e-01	4
8.458000000e-01	4
8.460000000e-01	4
8.462000000e-01	4
8.464000000e-01	4
8.466000000e-01	4
8.468000000e-01	4
8.470000000e-01	4
8.472000000e-01	4
8.474000000e-01	4
8.476000000e-01	4
8.478000000e-01	4
8.480000000e-01	4
8.482000000e-01	4
8.484000000e-01	4
8.486000000e-01	4
8.488000000e-01	4
8.490000000e-01	4
8.492000000e-01	4
8.494000000e-01	4
8.496000000e-01	4
8.498000000e-01	4
8.500000000e-01	4
8.502000000e-01	4
8.504000000e-01	4
8.506000000e-01	4
8.508000000e-01	4
8.510000000e-01	4
8.512000000e-01	4
8.514000000e-01	4
8.516000000e-01	4
8.518000000e-01	4
8.520000000e-01	4
8.522000000e-01	4
8.524000000e-01	4
8.526000000e-01	4
8.528000000e-01	4
8.530000000e-01	4
8.532000000e-01	4
8.534000000e-01	4
8.536000000e-01	4
8.538000000e-01	4
8.540000000e-01	4
8.542000000e-01	4
8.544000000e-01	4
8.546000000e-01	4
8.548000000e-01	4
8.550000000e-01	4
8.552000000e-01	4
8.554000000e-01	4
8.556000000e-01	4
8.558000000e-01	4
8.560000000e-01	4
8.562000000e-01	4
8.564000000e-01	4
8.566000000e-01	4
8.568000000e-01	4
8.570000000e-01	4
8.572000000e-01	4
8.574000000e-01	4
8.576000000e-01	4
8.578000000e-01	4
8.580000000e-01	4
8.582000000e-01	4
8.584000000e-01	4
8.586000000e-01	8
8.588000000e-01	8
8.590000000e-01	8
8.592000000e-01	8
8.594000000e-01	8
8.596000000e-01	8
8.598000000e-01	8
8.600000000e-01	8
8.602000000e-01	8
8.604000000e-01	8
8.606000000e-01	8
8.608000000e-01	8
8.610000000e-01	8
8.612000000e-01	8
8.614000000e-01	8
8.616000000e-01	8
8.618000000e-01	8
8.620000000e-01	8
8.622000000e-01	8
8.624000000e-01	8
8.626000000e-01	8
8.628000000e-01	8
8.630000000e-01	8
8.632000000e-01	8
8.634000000e-01	8
8.636000000e-01	8
8.638000000e-01	8
8.640000000e-01	8
8.642000000e-01	16
8.644000000e-01	16
8.646000000e-01	16
8.648000000e-01	16
8.650000000e-01	16
8.652000000e-01	16
8.654000000e-01	32
8.656000000e-01	100
8.658000000e-01	99
8.660000000e-01	100
8.662000000e-01	100
8.664000000e-01	100
8.666000000e-01	99
8.668000000e-01	100
8.670000000e-01	100
8.672000000e-01	99
8.674000000e-01	100
8.676000000e-01	100
8.678000000e-01	100
8.680000000e-01	99
8.682000000e-01	100
8.684000000e-01	100
8.686000000e-01	100
8.688000000e-01	100
8.690000000e-01	12
8.692000000e-01	99
8.694000000e-01	98
8.696000000e-01	100
8.698000000e-01	100
8.700000000e-01	20
8.702000000e-01	100
8.704000000e-01	100
8.706000000e-01	100
8.708000000e-01	100
8.710000000e-01	100
8.712000000e-01	100
8.714000000e-01	100
8.716000000e-01	100
8.718000000e-01	100
8.720000000e-01	99
8.722000000e-01	100
8.724000000e-01	100
8.726000000e-01	100
8.728000000e-01	91
8.730000000e-01	14
8.732000000e-01	100
8.734000000e-01	95
8.736000000e-01	100
8.738000000e-01	100
8.740000000e-01	100
8.742000000e-01	100
8.744000000e-01	100
8.746000000e-01	100
8.748000000e-01	95
8.750000000e-01	100
8.752000000e-01	10
8.754000000e-01	20
8.756000000e-01	99
8.758000000e-01	100
8.760000000e-01	100
8.762000000e-01	100
8.764000000e-01	100
8.766000000e-01	99
8.768000000e-01	100
8.770000000e-01	100
8.772000000e-01	100
8.774000000e-01	14
8.776000000e-01	100
8.778000000e-01	98
8.780000000e-01	100
8.782000000e-01	99
8.784000000e-01	100
8.786000000e-01	100
8.788000000e-01	100
8.790000000e-01	100
8.792000000e-01	100
8.794000000e-01	100
8.796000000e-01	100
8.798000000e-01	99
8.800000000e-01	99
8.802000000e-01	100
8.804000000e-01	100
8.806000000e-01	100
8.808000000e-01	100
8.810000000e-01	6
8.812000000e-01	6
8.814000000e-01	6
8.816000000e-01	6
8.818000000e-01	6
8.820000000e-01	12
8.822000000e-01	12
8.824000000e-01	24
8.826000000e-01	96
8.828000000e-01	100
8.830000000e-01	67
8.832000000e-01	100
8.834000000e-01	99
8.836000000e-01	100
8.838000000e-01	100
8.840000000e-01	100
8.842000000e-01	100
8.844000000e-01	100
8.846000000e-01	100
8.848000000e-01	100
8.850000000e-01	100
8.852000000e-01	97
8.854000000e-01	99
8.856000000e-01	100
8.858000000e-01	100
8.860000000e-01	98
8.862000000e-01	100
8.864000000e-01	93
8.866000000e-01	100
8.868000000e-01	99
8.870000000e-01	100
8.872000000e-01	100
8.874000000e-01	100
8.876000000e-01	100
8.878000000e-01	100
8.880000000e-01	100
8.882000000e-01	100
8.884000000e-01	100
8.886000000e-01	100
8.888000000e-01	100
8.890000000e-01	100
8.892000000e-01	100
8.894000000e-01	100
8.896000000e-01	100
8.898000000e-01	100
8.900000000e-01	100
8.902000000e-01	100
8.904000000e-01	16
8.906000000e-01	100
8.908000000e-01	100
8.910000000e-01	100
8.912000000e-01	100
8.914000000e-01	100
8.916000000e-01	100
8.918000000e-01	100
8.920000000e-01	100
8.922000000e-01	100
8.924000000e-01	100
8.926000000e-01	100
8.928000000e-01	100
8.930000000e-01	100
8.932000000e-01	100
8.934000000e-01	100
8.936000000e-01	100
8.938000000e-01	100
8.940000000e-01	100
8.942000000e-01	100
8.944000000e-01	100
8.946000000e-01	100
8.948000000e-01	100
8.950000000e-01	100
8.952000000e-01	11
8.954000000e-01	99
8.956000000e-01	100
8.958000000e-01	13
8.960000000e-01	100
8.962000000e-01	100
8.964000000e-01	100
8.966000000e-01	9
8.968000000e-01	100
8.970000000e-01	100
8.972000000e-01	100
8.974000000e-01	100
8.976000000e-01	100
8.978000000e-01	100
8.980000000e-01	100
8.982000000e-01	100
8.984000000e-01	100
8.986000000e-01	100
8.988000000e-01	100
8.990000000e-01	100
8.992000000e-01	100
8.994000000e-01	100
8.996000000e-01	100
8.998000000e-01	98
9.000000000e-01	100
9.002000000e-01	100
9.004000000e-01	100
9.006000000e-01	14
9.008000000e-01	100
9.010000000e-01	100
9.012000000e-01	100
9.014000000e-01	100
9.016000000e-01	99
9.018000000e-01	100
9.020000000e-01	100
9.022000000e-01	100
9.024000000e-01	100
9.026000000e-01	100
9.028000000e-01	100
9.030000000e-01	100
9.032000000e-01	100
9.034000000e-01	100
9.036000000e-01	100
9.038000000e-01	100
9.040000000e-01	100
9.042000000e-01	100
9.044000000e-01	100
9.046000000e-01	100
9.048000000e-01	18
9.050000000e-01	100
9.052000000e-01	100
9.054000000e-01	100
9.056000000e-01	100
9.058000000e-01	99
9.060000000e-01	100
9.062000000e-01	100
9.064000000e-01	100
9.066000000e-01	100
9.068000000e-01	100
9.070000000e-01	100
9.072000000e-01	100
9.074000000e-01	100
9.076000000e-01	100
9.078000000e-01	100
9.080000000e-01	100
9.082000000e-01	100
9.084000000e-01	100
9.086000000e-01	100
9.088000000e-01	100
9.090000000e-01	100
9.092000000e-01	100
9.094000000e-01	100
9.096000000e-01	100
9.098000000e-01	100
9.100000000e-01	100
9.102000000e-01	100
9.104000000e-01	100
9.106000000e-01	100
9.108000000e-01	5
9.110000000e-01	5
9.112000000e-01	5
9.114000000e-01	5
9.116000000e-01	10
9.118000000e-01	10
9.120000000e-01	10
9.122000000e-01	100
9.124000000e-01	100
9.126000000e-01	95
9.128000000e-01	100
9.130000000e-01	100
9.132000000e-01	100
9.134000000e-01	100
9.136000000e-01	100
9.138000000e-01	100
9.140000000e-01	100
9.142000000e-01	100
9.144000000e-01	100
9.146000000e-01	99
9.148000000e-01	100
9.150000000e-01	100
9.152000000e-01	100
9.154000000e-01	100
9.156000000e-01	100
9.158000000e-01	100
9.160000000e-01	100
9.162000000e-01	100
9.164000000e-01	100
9.166000000e-01	89
9.168000000e-01	100
9.170000000e-01	100
9.172000000e-01	100
9.174000000e-01	100
9.176000000e-01	100
9.178000000e-01	100
9.180000000e-01	100
9.182000000e-01	100
9.184000000e-01	99
9.186000000e-01	100
9.188000000e-01	100
9.190000000e-01	100
9.192000000e-01	100
9.194000000e-01	99
9.196000000e-01	100
9.198000000e-01	100
9.200000000e-01	100
9.202000000e-01	100
9.204000000e-01	100
9.206000000e-01	99
9.208000000e-01	100
9.210000000e-01	100
9.212000000e-01	100
9.214000000e-01	7
9.216000000e-01	100
9.218000000e-01	100
9.220000000e-01	96
9.222000000e-01	100
9.224000000e-01	98
9.226000000e-01	100
9.228000000e-01	100
9.230000000e-01	100
9.232000000e-01	100
9.234000000e-01	100
9.236000000e-01	100
9.238000000e-01	99
9.240000000e-01	100
9.242000000e-01	100
9.244000000e-01	100
9.246000000e-01	100
9.248000000e-01	100
9.250000000e-01	100
9.252000000e-01	100
9.254000000e-01	100
9.256000000e-01	100
9.258000000e-01	100
9.260000000e-01	100
9.262000000e-01	100
9.264000000e-01	100
9.266000000e-01	100
9.268000000e-01	100
9.270000000e-01	100
9.272000000e-01	100
9.274000000e-01	100
9.276000000e-01	100
9.278000000e-01	100
9.280000000e-01	100
9.282000000e-01	99
9.284000000e-01	100
9.286000000e-01	100
9.288000000e-01	100
9.290000000e-01	100
9.292000000e-01	100
9.294000000e-01	100
9.296000000e-01	99
9.298000000e-01	100
9.300000000e-01	100
9.302000000e-01	100
9.304000000e-01	100
9.306000000e-01	100
9.308000000e-01	100
9.310000000e-01	100
9.312000000e-01	100
9.314000000e-01	98
9.316000000e-01	100
9.318000000e-01	100
9.320000000e-01	99
9.322000000e-01	100
9.324000000e-01	97
9.326000000e-01	100
9.328000000e-01	100
9.330000000e-01	100
9.332000000e-01	100
9.334000000e-01	100
9.336000000e-01	100
9.338000000e-01	100
9.340000000e-01	100
9.342000000e-01	100
9.344000000e-01	100
9.346000000e-01	100
9.348000000e-01	100
9.350000000e-01	100
9.352000000e-01	100
9.354000000e-01	100
9.356000000e-01	100
9.358000000e-01	100
9.360000000e-01	100
9.362000000e-01	100
9.364000000e-01	100
9.366000000e-01	100
9.368000000e-01	100
9.370000000e-01	100
9.372000000e-01	100
9.374000000e-01	100
9.376000000e-01	100
9.378000000e-01	100
9.380000000e-01	3
9.382000000e-01	3
9.384000000e-01	3
9.386000000e-01	3
9.388000000e-01	3
9.390000000e-01	3
9.392000000e-01	3
9.394000000e-01	3
9.396000000e-01	3
9.398000000e-01	3
9.400000000e-01	3
9.402000000e-01	3
9.404000000e-01	3
9.406000000e-01	3
9.408000000e-01	3
9.410000000e-01	3
9.412000000e-01	3
9.414000000e-01	3
9.416000000e-01	3
9.418000000e-01	3
9.420000000e-01	3
9.422000000e-01	3
9.424000000e-01	3
9.426000000e-01	6
9.428000000e-01	6
9.430000000e-01	6
9.432000000e-01	6
9.434000000e-01	6
9.436000000e-01	6
9.438000000e-01	6
9.440000000e-01	6
9.442000000e-01	6
9.444000000e-01	6
9.446000000e-01	6
9.448000000e-01	12
9.450000000e-01	12
9.452000000e-01	24
9.454000000e-01	77
9.456000000e-01	100
9.458000000e-01	55
9.460000000e-01	100
9.462000000e-01	100
9.464000000e-01	98
9.466000000e-01	100
9.468000000e-01	100
9.470000000e-01	85
9.472000000e-01	99
9.474000000e-01	100
9.476000000e-01	100
9.478000000e-01	100
9.480000000e-01	100
9.482000000e-01	100
9.484000000e-01	99
9.486000000e-01	99
9.488000000e-01	100
9.490000000e-01	100
9.492000000e-01	98
9.494000000e-01	99
9.496000000e-01	100
9.498000000e-01	99
9.500000000e-01	100
9.502000000e-01	98
9.504000000e-01	100
9.506000000e-01	99
9.508000000e-01	100
9.510000000e-01	100
9.512000000e-01	100
9.514000000e-01	100
9.516000000e-01	100
9.518000000e-01	100
9.520000000e-01	100
9.522000000e-01	100
9.524000000e-01	100
9.526000000e-01	100
9.528000000e-01	100
9.530000000e-01	99
9.532000000e-01	100
9.534000000e-01	100
9.536000000e-01	100
9.538000000e-01	100
9.540000000e-01	100
9.542000000e-01	100
9.544000000e-01	100
9.546000000e-01	100
9.548000000e-01	100
9.550000000e-01	100
9.552000000e-01	100
9.554000000e-01	100
9.556000000e-01	100
9.558000000e-01	100
9.560000000e-01	100
9.562000000e-01	99
9.564000000e-01	100
9.566000000e-01	100
9.568000000e-01	100
9.570000000e-01	100
9.572000000e-01	100
9.574000000e-01	99
9.576000000e-01	100
9.578000000e-01	99
9.580000000e-01	100
9.582000000e-01	100
9.584000000e-01	100
9.586000000e-01	100
9.588000000e-01	100
9.590000000e-01	100
9.592000000e-01	100
9.594000000e-01	100
9.596000000e-01	100
9.598000000e-01	100
9.600000000e-01	99
9.602000000e-01	100
9.604000000e-01	100
9.606000000e-01	100
9.608000000e-01	100
9.610000000e-01	100
9.612000000e-01	100
9.614000000e-01	100
9.616000000e-01	100
9.618000000e-01	100
9.620000000e-01	100
9.622000000e-01	100
9.624000000e-01	100
9.626000000e-01	100
9.628000000e-01	100
9.630000000e-01	100
9.632000000e-01	100
9.634000000e-01	5
9.636000000e-01	10
9.638000000e-01	99
9.640000000e-01	100
9.642000000e-01	100
9.644000000e-01	100
9.646000000e-01	100
9.648000000e-01	100
9.650000000e-01	100
9.652000000e-01	100
9.654000000e-01	100
9.656000000e-01	100
9.658000000e-01	99
9.660000000e-01	100
9.662000000e-01	100
9.664000000e-01	100
9.666000000e-01	100
9.668000000e-01	100
9.670000000e-01	99
9.672000000e-01	100
9.674000000e-01	100
9.676000000e-01	100
9.678000000e-01	100
9.680000000e-01	100
9.682000000e-01	100
9.684000000e-01	100
9.686000000e-01	100
9.688000000e-01	75
9.690000000e-01	100
9.692000000e-01	99
9.694000000e-01	100
9.696000000e-01	100
9.698000000e-01	100
9.700000000e-01	100
9.702000000e-01	100
9.704000000e-01	100
9.706000000e-01	100
9.708000000e-01	100
9.710000000e-01	100
9.712000000e-01	100
9.714000000e-01	100
9.716000000e-01	100
9.718000000e-01	100
9.720000000e-01	100
9.722000000e-01	100
9.724000000e-01	100
9.726000000e-01	100
9.728000000e-01	100
9.730000000e-01	99
9.732000000e-01	100
9.734000000e-01	100
9.736000000e-01	12
9.738000000e-01	100
9.740000000e-01	100
9.742000000e-01	100
9.744000000e-01	100
9.746000000e-01	17
9.748000000e-01	99
9.750000000e-01	100
9.752000000e-01	100
9.754000000e-01	100
9.756000000e-01	100
9.758000000e-01	100
9.760000000e-01	100
9.762000000e-01	100
9.764000000e-01	100
9.766000000e-01	99
9.768000000e-01	100
9.770000000e-01	100
9.772000000e-01	100
9.774000000e-01	100
9.776000000e-01	99
9.778000000e-01	97
9.780000000e-01	100
9.782000000e-01	100
9.784000000e-01	100
9.786000000e-01	100
9.788000000e-01	100
9.790000000e-01	100
9.792000000e-01	100
9.794000000e-01	100
9.796000000e-01	100
9.798000000e-01	100
9.800000000e-01	100
9.802000000e-01	100
9.804000000e-01	98
9.806000000e-01	100
9.808000000e-01	100
9.810000000e-01	100
9.812000000e-01	100
9.814000000e-01	100
9.816000000e-01	100
9.818000000e-01	100
9.820000000e-01	4
9.822000000e-01	4
9.824000000e-01	8
9.826000000e-01	93
9.828000000e-01	100
9.830000000e-01	100
9.832000000e-01	99
9.834000000e-01	100
9.836000000e-01	100
9.838000000e-01	100
9.840000000e-01	100
9.842000000e-01	100
9.844000000e-01	97
9.846000000e-01	99
9.848000000e-01	100
9.850000000e-01	100
9.852000000e-01	100
9.854000000e-01	100
9.856000000e-01	100
9.858000000e-01	100
9.860000000e-01	99
9.862000000e-01	100
9.864000000e-01	100
9.866000000e-01	100
9.868000000e-01	100
9.870000000e-01	100
9.872000000e-01	100
9.874000000e-01	100
9.876000000e-01	100
9.878000000e-01	100
9.880000000e-01	100
9.882000000e-01	100
9.884000000e-01	100
9.886000000e-01	100
9.888000000e-01	100
9.890000000e-01	100
9.892000000e-01	6
9.894000000e-01	100
9.896000000e-01	100
9.898000000e-01	100
9.900000000e-01	100
9.902000000e-01	100
9.904000000e-01	100
9.906000000e-01	99
9.908000000e-01	100
9.910000000e-01	99
9.912000000e-01	100
9.914000000e-01	100
9.916000000e-01	100
9.918000000e-01	100
9.920000000e-01	99
9.922000000e-01	100
9.924000000e-01	100
9.926000000e-01	100
9.928000000e-01	100
9.930000000e-01	100
9.932000000e-01	100
9.934000000e-01	100
9.936000000e-01	100
9.938000000e-01	100
9.940000000e-01	100
9.942000000e-01	100
9.944000000e-01	100
9.946000000e-01	100
9.948000000e-01	100
9.950000000e-01	100
9.952000000e-01	100
9.954000000e-01	100
9.956000000e-01	100
9.958000000e-01	100
9.960000000e-01	100
9.962000000e-01	100
9.964000000e-01	100
9.966000000e-01	100
9.968000000e-01	100
9.970000000e-01	100
9.972000000e-01	99
9.974000000e-01	100
9.976000000e-01	100
9.978000000e-01	100
9.980000000e-01	100
9.982000000e-01	100
9.984000000e-01	100
9.986000000e-01	100
9.988000000e-01	100
9.990000000e-01	100
9.992000000e-01	100
9.994000000e-01	100
9.996000000e-01	100
9.998000000e-01	98
