x	y	z
4.558383450e+00	-4.939765477e+00	7.404043311e+00
-4.868722111e+00	7.297558871e+00	4.800122866e+00
-9.984928884e+00	3.107186166e-01	-4.523816099e-01
4.746716347e-01	-6.910841732e-01	-9.964792497e+00
-6.369382611e-01	-9.184058687e+00	3.904788814e+00
-7.969925422e+00	3.388575432e+00	-4.999784526e+00
3.898291732e+00	-5.751862124e+00	7.191620379e+00
2.188965727e+00	-6.185971911e+00	7.546004278e+00
9.881610397e+00	1.306210373e+00	-8.047300352e-01
3.957799201e+00	-2.438320775e+00	8.853836303e+00
-1.707776679e+00	6.201142733e+00	-7.656979014e+00
4.092924429e+00	-5.053816338e+00	-7.596506437e+00
7.517911908e+00	-5.538235963e+00	-3.578958361e+00
-3.668580035e+00	-2.370735967e+00	8.995617350e+00
7.515232683e+00	8.589400818e-02	6.596506646e+00
8.885104943e-02	6.823602140e+00	7.309621011e+00
6.823524455e+00	7.309537792e+00	1.008527267e-01
6.642343364e+00	9.164716823e-02	-7.474682296e+00
1.146535614e-01	-9.351068476e+00	-3.541803625e+00
-7.891048607e+00	-2.988807604e+00	5.366412302e+00
-4.126712691e+00	7.409524027e+00	-5.298037000e+00
5.292170745e+00	-3.784064444e+00	7.594325849e+00
2.166638999e+00	-8.885007849e+00	4.045035349e+00
3.964709679e+00	8.899800871e+00	-2.252692083e+00
9.672097573e+00	-2.448173611e+00	6.759988980e-01
-1.448225576e+00	3.998894888e-01	9.886492355e+00
5.835386667e+00	7.848217450e+00	2.086563038e+00
9.296733472e+00	2.471672142e+00	2.731589935e+00
4.565239442e+00	5.045314019e+00	-7.328260045e+00
5.654309365e+00	-8.212818716e+00	-7.605224071e-01
-3.526279151e+00	-3.265400590e-01	9.351937069e+00
9.736750371e+00	-4.146500666e-01	2.241374030e+00
-2.918137923e-01	1.577387557e+00	9.870496097e+00
6.512568947e+00	5.563969854e+00	-5.160298942e+00
-8.943008923e+00	-4.083419487e+00	-1.829829690e+00
-9.067544494e+00	-4.063276424e+00	1.126686094e+00
-2.629811753e+00	7.292076696e-01	-9.620413002e+00
1.975272533e-01	-9.389961311e+00	-3.433600088e+00
-5.505500814e+00	7.876296085e+00	-2.766481658e+00
7.869983429e+00	6.163876792e+00	2.645443782e-01
9.046294900e+00	3.882534548e-01	-4.244267644e+00
2.246739094e-01	-2.456066243e+00	9.691091798e+00
-2.456466399e+00	9.692670724e+00	1.338172958e-01
9.430671646e+00	1.302001289e-01	-3.323474122e+00
2.599895935e-01	-6.636465674e+00	7.475943336e+00
-6.636227901e+00	7.475675486e+00	2.734141046e-01
1.138429668e-01	-9.981337919e+00	-5.999442753e-01
-9.940699904e+00	-5.975016624e-01	-9.085577535e-01
-9.005986358e-01	-1.369445350e+00	-9.864762619e+00
-9.155007693e-01	-6.594785082e+00	-7.461277911e+00
-7.946328725e+00	-3.272999068e+00	-5.113055534e+00
-8.048807416e+00	4.653182809e+00	-3.683013565e+00
6.876805740e+00	-5.443020372e+00	4.804484576e+00
-6.501741633e+00	5.739004313e+00	-4.979074737e+00
6.428395964e+00	-5.577180675e+00	5.250788612e+00
-5.185820584e+00	4.882331997e+00	7.019266283e+00
2.845224275e+00	4.090542560e+00	-8.670188025e+00
8.827778225e+00	-4.451607386e+00	1.501173969e+00
-7.762846793e+00	2.617792298e+00	5.734576981e+00
2.988694433e+00	6.547081031e+00	6.942869404e+00
6.600253953e+00	6.999256770e+00	2.728928806e+00
5.152826809e+00	2.009027240e+00	8.331397567e+00
2.948409189e-01	9.543757035e+00	2.971492973e+00
3.557115848e+00	-8.277049948e+00	-4.340204028e+00
-8.936003671e+00	-1.402305149e+00	-4.263962788e+00
-2.202289201e+00	-6.696459193e+00	-7.092767905e+00
-3.795491085e+00	-4.020115194e+00	8.332641913e+00
-3.151593112e+00	6.532423970e+00	-6.884395248e+00
-6.582837381e+00	7.120919849e+00	2.441055614e+00
2.740947579e+00	9.212907017e+00	2.758541402e+00
-4.849388282e+00	8.676369400e+00	-1.097290898e+00
5.618738724e+00	-6.897346972e+00	4.566878573e+00
-8.049731611e+00	5.329896692e+00	-2.606534530e+00
-4.889612444e+00	-7.112745077e+00	5.049806691e+00
-6.720493811e+00	2.935723708e+00	6.798271048e+00
2.294907921e+00	5.715845111e+00	-7.877976409e+00
-5.400097829e+00	-5.691378749e+00	-6.200576697e+00
-4.962387933e+00	-5.406364316e+00	6.793079632e+00
-5.589236883e+00	7.022858433e+00	-4.409069119e+00
7.816291180e+00	-4.907199596e+00	-3.850322624e+00
-5.701544248e+00	-4.473587100e+00	6.890530578e+00
-4.948718308e+00	7.622360774e+00	4.172505642e+00
5.326150614e+00	-6.122385878e+00	5.843672714e+00
-3.512666159e+00	9.303370790e+00	-1.052838262e+00
8.236986278e+00	-9.321583015e-01	-5.593133108e+00
6.597632717e+00	6.090371268e+00	-4.402115441e+00
7.762635453e+00	-5.610826645e+00	2.874041611e+00
-8.713725724e+00	4.463443963e+00	2.036823997e+00
6.268055077e+00	2.860330521e+00	-7.247757920e+00
1.737842024e+00	-4.403497499e+00	8.808468362e+00
-3.619116979e+00	7.239444877e+00	5.873025640e+00
6.998927490e+00	5.677905046e+00	-4.333175311e+00
7.945805084e+00	-6.063956008e+00	-3.043338731e-01
-5.264025843e+00	-2.641874992e-01	8.498249048e+00
-2.877302512e-01	9.255560316e+00	3.775157553e+00
6.133556350e+00	2.501754706e+00	-7.491375701e+00
-9.796336745e+00	1.506325073e+00	1.327693926e+00
1.410404431e+00	1.243148261e+00	9.821677135e+00
1.206599010e+00	9.532914352e+00	-2.769054492e+00
-6.060596050e+00	-7.635860028e-01	7.917456153e+00
-5.146922529e-01	5.336731330e+00	8.441231581e+00
-9.603699550e+00	-1.054117951e+00	2.580269425e+00
-1.754446341e+00	4.294532929e+00	-8.858832031e+00
4.273433313e+00	-8.815307403e+00	2.007018461e+00
-8.156731400e+00	1.857077666e+00	-5.478959337e+00
1.310298593e+00	-3.865790237e+00	-9.129007801e+00
-3.898095783e+00	-9.205296882e+00	2.595353204e-01
-9.623904348e+00	2.713375929e-01	2.703116907e+00
8.789842455e-01	8.756608877e+00	-4.748598495e+00
7.981625461e+00	-4.328334768e+00	-4.190366706e+00
-1.839760588e+00	-1.781117202e+00	-9.666586910e+00
9.389772452e+00	3.427243207e+00	2.935597110e-01
3.858260058e+00	3.304783580e-01	-9.219794650e+00
3.060484366e-01	-8.538240614e+00	5.196612509e+00
3.847513401e+00	9.213514678e+00	5.547863530e-01
7.837263776e+00	-9.650837261e-01	6.135626285e+00
-9.513323803e-01	6.048200587e+00	7.906594486e+00
-6.431592321e+00	6.185833916e+00	-4.513322389e+00
-2.403557100e+00	9.148333633e+00	-3.245135593e+00
9.112515298e+00	-3.232429962e+00	2.552148405e+00
-7.720057996e+00	6.095331973e+00	1.802118942e+00
4.588594486e+00	1.356643589e+00	-8.780906491e+00
1.053357501e+00	-6.817880392e+00	-7.239264116e+00
-5.755734588e+00	-6.111471670e+00	5.433362990e+00
-1.275193199e+00	9.052500436e+00	-4.052914773e+00
-6.214797480e+00	-7.699637327e+00	-1.446332364e+00
5.390743164e+00	-6.312345723e+00	5.576215528e+00
5.291273242e+00	-8.476112117e+00	-3.974303289e-01
-9.454006704e+00	-4.432821254e-01	-3.228816843e+00
-6.048757540e-01	-4.405846549e+00	-8.956709301e+00
-3.890909834e+00	-7.909886990e+00	4.721706098e+00
-8.387903334e+00	5.007051855e+00	2.138342673e+00
8.743808036e+00	3.734184983e+00	-3.098658347e+00
1.557701691e+00	-1.292594065e+00	9.792995763e+00
-1.276391840e+00	9.670243901e+00	2.203907159e+00
2.478272561e+00	-6.921477635e+00	6.778739740e+00
-9.772083894e+00	6.199466424e-01	2.030281390e+00
1.290940863e+00	4.227739986e+00	8.969932346e+00
-9.851572030e+00	-1.715242078e+00	6.688157122e-02
-1.471627988e+00	5.738244960e-02	9.890956391e+00
4.580264883e-02	7.894957523e+00	6.137389334e+00
7.754544075e+00	6.028234599e+00	1.878146376e+00
8.703730778e+00	2.711719351e+00	4.109945098e+00
1.988602299e+00	3.013972027e+00	-9.325311444e+00
2.834317103e+00	-8.769454222e+00	-3.881149211e+00
-3.600953454e+00	-8.161813210e+00	-4.518621399e+00
-8.579126007e+00	-4.749658116e+00	1.959424593e+00
-7.100236935e+00	2.929132692e+00	-6.403656544e+00
2.432892664e+00	-9.693316315e+00	-3.473501234e-01
-4.038213086e-01	9.680112208e+00	-2.476359425e+00
6.970606603e+00	-1.783215627e+00	6.944838776e+00
-1.828069781e+00	7.119525933e+00	-6.780155703e+00
6.865309742e+00	-6.538057370e+00	3.181403459e+00
-7.896265149e+00	-2.922075754e+00	5.395411938e+00
-4.089324567e+00	7.550656603e+00	5.124939946e+00
6.746121864e+00	4.578869262e+00	-5.789973755e+00
3.878084283e+00	-4.903832133e+00	7.804671211e+00
-4.809059694e+00	7.653836577e+00	-4.276883271e+00
6.908895997e+00	-3.860618320e+00	6.112510310e+00
-5.240988072e+00	8.298047351e+00	-1.916886587e+00
6.520945897e+00	-1.506368088e+00	7.430216672e+00
6.156670697e-01	9.087125583e+00	4.128571507e+00
7.198581393e+00	3.270545538e+00	6.122414378e+00
3.179498673e+00	5.951975952e+00	-7.380025099e+00
-8.046872348e+00	4.867926477e+00	-3.398696401e+00
5.005063227e+00	-3.494442748e+00	7.920745670e+00
-2.769210302e+00	6.276883636e+00	-7.275452297e+00
6.415616517e+00	-7.436255732e+00	-1.882010997e+00
-8.759263101e+00	-2.216845423e+00	-4.284962811e+00
-4.117878062e+00	-7.959487917e+00	-4.437300121e+00
-5.576943919e+00	-3.109066083e+00	-7.696194164e+00
-2.030536569e+00	-5.026398049e+00	8.403109180e+00
-5.128088886e+00	8.573115455e+00	-4.521015017e-01
9.712054684e+00	-5.121632305e-01	2.326732182e+00
-6.463190287e-01	2.936195327e+00	9.537349145e+00
2.787262066e+00	9.053584151e+00	3.203714125e+00
7.943294624e+00	2.810825498e+00	5.385474031e+00
2.926728006e+00	5.607540448e+00	-7.745305243e+00
4.229271678e+00	-5.841598540e+00	-6.927408431e+00
-6.397193261e+00	-7.586274582e+00	1.234648269e+00
1.144902988e+00	-9.532516141e+00	2.796485861e+00
-9.549780144e+00	2.801550478e+00	-9.762244230e-01
3.377287862e+00	-1.176845079e+00	9.338573893e+00
-1.111810425e+00	8.822506881e+00	-4.574631123e+00
7.935491239e+00	-4.114697295e+00	4.482995088e+00
-9.297946176e+00	2.916370486e+00	-2.245658053e+00
3.420414351e+00	-2.633780951e+00	-9.020197535e+00
-8.172834442e+00	3.419825197e-01	-5.752201764e+00
9.638696224e+00	1.621747758e+00	-2.113165706e+00
1.508908107e+00	-1.966133667e+00	9.688008811e+00
-1.934426524e+00	9.531773716e+00	2.324496474e+00
9.531429102e+00	2.324412434e+00	1.936224705e+00
6.610900331e+00	5.506849111e+00	5.096136740e+00
4.250141433e+00	3.933156960e+00	8.152703486e+00
2.003890965e+00	4.153693590e+00	-8.873063201e+00
8.410876004e+00	4.097628826e+00	3.530807677e+00
5.106538217e+00	4.400155580e+00	7.386602623e+00
4.447969731e+00	7.466868905e+00	4.945850182e+00
7.729532271e+00	5.119831227e+00	3.747220181e+00
6.447371904e+00	4.718851276e+00	-6.013637682e+00
5.791218080e+00	-7.380246851e+00	-3.463199325e+00
-8.898045330e+00	-4.175430064e+00	-1.841350888e+00
-1.997796242e+00	-8.810215542e-01	-9.758719752e+00
1.417143988e+00	-8.383003670e+00	-5.264689201e+00
4.520411914e+00	7.036440884e+00	5.482187138e+00
7.742139362e+00	6.032006455e+00	-1.916814084e+00
5.793124289e+00	-1.840903572e+00	-7.940452444e+00
-2.247054037e+00	-9.692319575e+00	-1.004833025e+00
-8.065753657e+00	-8.362018592e-01	5.851870162e+00
-1.398990452e+00	9.790351924e+00	-1.480484689e+00
9.663135098e+00	-1.461247120e+00	2.118626189e+00
-5.196051302e+00	7.533626730e+00	4.030573057e+00
1.745484768e+00	9.338535249e-01	9.802101842e+00
-5.996762827e+00	4.985607704e+00	6.259596745e+00
5.876736205e+00	7.378438297e+00	-3.320033114e+00
4.467809472e+00	-2.010354332e+00	-8.717634655e+00
-2.238827449e+00	-9.708377995e+00	-8.573496092e-01
8.469301096e+00	4.508646238e+00	2.818341364e+00
7.776501151e+00	4.861067758e+00	-3.986985089e+00
5.375830481e+00	-4.409186836e+00	-7.187455606e+00
-2.048744112e+00	-3.339676431e+00	-9.200500470e+00
-3.340078504e+00	-9.201608145e+00	-2.043106247e+00
-7.681163940e+00	-4.637431413e+00	-4.415195400e+00
-5.865082782e+00	-5.584014989e+00	5.866820311e+00
-6.681351405e+00	7.019731897e+00	2.466355104e+00
4.289822827e+00	1.507212324e+00	-8.906499375e+00
1.305867352e+00	-7.716700939e+00	6.224727871e+00
6.499659339e+00	4.364216014e+00	6.221579145e+00
4.329781251e+00	6.172489319e+00	6.569122463e+00
6.566218027e+00	-6.597048290e+00	3.655644224e+00
-8.746224019e+00	4.846574090e+00	1.195198908e-01
3.749649710e+00	9.246897203e-02	-9.269928616e+00
-5.815562234e+00	7.603872840e+00	2.891427628e+00
6.779545491e+00	2.577971193e+00	6.884172242e+00
2.900431017e+00	7.745263697e+00	-5.621244540e+00
-6.823451372e-01	5.604144433e+00	8.253966943e+00
5.341183710e+00	7.866669803e+00	3.096330535e+00
8.263657095e+00	3.252585202e+00	-4.597027401e+00
2.673708122e+00	-3.778873953e+00	8.864050796e+00
-7.285294754e+00	6.753293522e+00	1.147827060e+00
9.356227736e+00	1.590236133e+00	-3.151531627e+00
1.975621448e+00	-3.915288647e+00	-8.987070418e+00
-3.406309560e+00	-7.818770630e+00	5.221482645e+00
-7.881901035e+00	5.263641999e+00	3.188998116e+00
7.614961225e+00	4.613554076e+00	-4.552744703e+00
1.844122835e+00	-1.819816205e+00	-9.658544401e+00
-1.838013579e+00	-9.755125661e+00	-1.207985689e+00
-2.509137985e+00	-9.677767614e+00	-2.122276553e-01
-9.862135070e+00	-2.162707233e-01	1.640584904e+00
-2.738322452e-01	2.077234684e+00	9.778042338e+00
1.982894492e+00	9.333960406e+00	2.990871541e+00
4.106990029e+00	1.315998682e+00	9.022238102e+00
1.418638302e+00	9.725915924e+00	1.842287930e+00
9.807457787e+00	1.857733631e+00	6.021607092e-01
7.663205536e+00	2.483930529e+00	-5.924978484e+00
1.485013286e+00	-3.542237460e+00	-9.232945863e+00
-1.167170209e+00	-3.042263393e+00	-9.454223773e+00
-6.286019887e+00	-4.266386475e+00	-6.502607202e+00
-4.111109533e+00	-6.265942061e+00	6.620932600e+00
-9.197946102e+00	3.278752208e-01	3.910279446e+00
2.809355180e-01	3.350470886e+00	-9.417824594e+00
3.245798839e+00	-9.123602373e+00	-2.494928784e+00
-9.980891872e+00	1.647064021e-01	-5.955411348e-01
2.920002716e-01	-1.055807005e+00	9.939819285e+00
-9.082939517e-01	8.551068230e+00	5.104334846e+00
4.383117791e+00	2.616386663e+00	-8.598999899e+00
2.677111527e+00	-8.798577854e+00	-3.926589057e+00
-8.865130749e+00	-3.956289978e+00	2.399422099e+00
-4.628050989e+00	2.806833644e+00	-8.408497424e+00
2.784252552e+00	-8.340850715e+00	4.762157818e+00
-8.967756026e+00	-3.424668872e+00	-2.801962699e+00
-3.279088759e+00	-2.682853360e+00	-9.058138592e+00
-6.689359351e+00	7.420075815e+00	-4.415273185e-01
8.479280772e+00	-5.045546967e-01	5.277046726e+00
-3.111352127e+00	9.470852373e+00	7.889507378e-01
8.117514044e-01	-8.907610019e+00	4.471637665e+00
-8.973786831e+00	1.998978551e+00	3.933857478e+00
4.194908257e+00	8.255301791e+00	3.775279732e+00
8.526288633e+00	3.899206289e+00	-3.478303102e+00
1.943501632e+00	-1.733708671e+00	-9.654898013e+00
6.391032592e+00	6.411089194e+00	4.248839577e+00
-9.510246322e+00	-1.201223159e+00	-2.848206069e+00
-2.100229083e+00	-4.979828414e+00	-8.413699945e+00
-5.542359625e+00	3.644053269e+00	7.483523606e+00
3.999265859e+00	8.212997520e+00	-4.068481821e+00
-3.825580365e+00	6.734594546e+00	-6.325359371e+00
6.576899331e+00	-6.177246682e+00	4.311150497e+00
-8.191207894e+00	5.716710341e+00	4.725844955e-01
5.688612553e+00	4.702617298e-01	8.210879437e+00
5.005575438e-01	8.739851412e+00	4.833677630e+00
6.420253623e+00	3.550796787e+00	6.795011817e+00
4.473555093e+00	8.560855926e+00	2.588252431e+00
7.033624864e+00	2.126515947e+00	-6.782776069e+00
2.528491111e+00	-8.064923765e+00	5.344505343e+00
-6.656607999e+00	4.411235376e+00	-6.019183700e+00
4.570640555e+00	-6.236693983e+00	-6.341363661e+00
-8.235976653e+00	4.505078304e+00	-3.445715896e+00
3.952742820e+00	-3.023261273e+00	-8.673852401e+00
-2.918060115e+00	-8.372026249e+00	4.625375839e+00
5.851695645e+00	-6.919240428e+00	-4.228684190e+00
-6.811048319e+00	-4.162562733e+00	6.023511625e+00
-3.733057595e+00	5.401988454e+00	-7.542068797e+00
4.937962653e+00	-6.894212077e+00	5.299657034e+00
-7.918430608e+00	6.086985140e+00	-4.970599647e-01
5.162521170e+00	-4.215687293e-01	8.553984743e+00
-4.218929291e-01	8.560563029e+00	-5.151579076e+00
8.130785107e+00	-4.892947144e+00	-3.154267235e+00
-5.403948786e+00	-3.483687457e+00	7.659063861e+00
-8.247538901e+00	5.639696518e+00	4.146387203e-01
6.120653041e+00	4.499993459e-01	7.895258510e+00
4.357510889e-01	7.645272209e+00	6.431168932e+00
5.890655198e+00	-5.118084468e+00	6.253430476e+00
-6.181401193e+00	7.552623026e+00	-2.179028387e+00
9.586523635e+00	-2.765834739e+00	-6.698677424e-01
-2.767097910e+00	-6.701736745e-01	9.586137721e+00
-6.945126031e+00	-2.855029345e+00	6.604092054e+00
-3.646819076e+00	8.435615179e+00	-3.942221098e+00
7.027417325e+00	-3.284127150e+00	6.311094565e+00
-4.107624555e+00	7.893606373e+00	-4.562718371e+00
5.717797777e+00	-3.305042046e+00	7.508893771e+00
-3.295534394e+00	7.487292850e+00	-5.751512743e+00
7.928612372e+00	-6.090521102e+00	2.065394913e-01
-6.609846779e+00	2.241506710e-01	7.500645441e+00
1.984457631e-01	6.640494549e+00	7.474252566e+00
1.416849710e+00	9.897266112e+00	-1.914690523e-01
9.388281121e+00	-1.816224065e-01	3.439068318e+00
-5.111241209e-01	9.678270453e+00	2.463703141e+00
5.270140003e+00	1.341568263e+00	8.392009232e+00
8.385285555e-01	5.245308474e+00	8.472520810e+00
5.114099896e+00	8.260585247e+00	2.368272290e+00
2.629231720e+00	-7.572695294e+00	5.978413380e+00
-7.149994500e+00	5.644703917e+00	4.124911676e+00
5.746213681e+00	4.199090732e+00	7.024860523e+00
4.949562653e+00	8.280361036e+00	2.633904071e+00
7.953413036e+00	2.529905022e+00	5.508430054e+00
2.092662981e+00	4.556411233e+00	8.652160327e+00
9.698203424e+00	-2.286809000e+00	-8.457865783e-01
-9.128532943e+00	-3.376228903e+00	2.295858164e+00
-9.904405934e-01	6.735062070e-01	-9.928011725e+00
-5.917092226e+00	-5.431121026e+00	-5.957427631e+00
-6.013841097e+00	7.884821101e+00	-1.289694328e+00
8.467509059e+00	-1.385002686e+00	-5.136444090e+00
-2.102521106e+00	-7.797444882e+00	-5.897394197e+00
-5.226170395e+00	-3.952677758e+00	7.554037433e+00
-3.853993753e+00	7.365440559e+00	-5.558508570e+00
-9.555556258e+00	-6.366837660e-01	2.878537541e+00
-1.871192889e+00	8.459928247e+00	-4.992819967e+00
4.319706451e+00	-2.549373468e+00	8.651059536e+00
-1.602405444e+00	5.437612444e+00	-8.238001438e+00
-5.957829159e+00	7.821098313e+00	1.826114150e+00
7.960043045e+00	1.858555750e+00	-5.760510849e+00
7.000598048e+00	4.912137004e+00	-5.182908163e+00
6.015809940e+00	-6.347418734e+00	-4.849773829e+00
-4.963182557e+00	-3.792141953e+00	-7.809383991e+00
-4.343724304e+00	-8.945290410e+00	1.055385546e+00
3.209896897e+00	9.154197431e+00	2.428421566e+00
6.631870055e+00	1.759299642e+00	7.274830880e+00
2.184003923e+00	9.031013706e+00	-3.697420495e+00
9.159645887e+00	-3.750084269e+00	-1.427499630e+00
-5.081603516e+00	-1.934353103e+00	8.392591005e+00
-8.257170447e-01	3.582544176e+00	-9.299654219e+00
5.039347405e+00	8.539950874e+00	-1.293915299e+00
9.444042859e+00	-1.430897170e+00	-2.960166848e+00
-3.464163979e+00	-7.166485182e+00	-6.053185778e+00
-4.521599052e+00	-3.819177516e+00	-8.060336538e+00
-3.117051664e+00	-6.578506842e+00	-6.856182367e+00
-6.750422166e+00	-7.035354151e+00	2.221619353e+00
-3.638557939e+00	-8.619754386e+00	3.529975985e+00
-9.251957744e+00	3.788876944e+00	2.137507940e-01
2.862376500e+00	1.614819533e-01	-9.580225694e+00
8.913673614e+00	-4.384538570e+00	-1.149888795e+00
-7.764159621e+00	-2.036227988e+00	-5.964193236e+00
-2.592800028e+00	-7.594415006e+00	5.966761998e+00
-4.267581773e+00	3.352943542e+00	8.399137778e+00
3.581079172e+00	8.970618499e+00	2.589184372e+00
9.284461800e+00	2.679768780e+00	2.572471259e+00
2.208891081e+00	2.120447429e+00	9.519690273e+00
2.027605704e+00	9.102879913e+00	3.609209388e+00
9.085106487e+00	3.602162386e+00	-2.117844722e+00
8.603043792e+00	-5.058048178e+00	-6.354417010e-01
-4.153512810e+00	-5.218050821e-01	-9.081632606e+00
-2.551077538e-01	-4.439962305e+00	-8.956654217e+00
-8.317455081e+00	-4.603228966e+00	-3.103260232e+00
-5.897144126e+00	-3.975551288e+00	-7.029842325e+00
8.725897846e+00	-2.816923607e+00	3.990444609e+00
-3.274391046e+00	4.638491462e+00	-8.231813909e+00
-7.040816718e+00	-3.946942551e+00	5.903265574e+00
-4.546683730e+00	6.800271650e+00	-5.751866875e+00
9.059700350e+00	-1.926072020e+00	3.769890732e+00
-3.159142790e+00	6.183373726e+00	7.196228609e+00
8.172014060e+00	5.307749557e+00	2.246326076e+00
7.686572080e+00	3.253082519e+00	-5.507636860e+00
4.865996847e+00	-8.238384190e+00	-2.907077676e+00
6.041984045e+00	-7.398288139e+00	-2.959689411e+00
-7.918947252e+00	-3.167979388e+00	5.220553708e+00
-3.029490125e+00	4.992335482e+00	-8.117806109e+00
5.201263991e+00	-8.457535107e+00	1.190358273e+00
-7.191433173e+00	-5.822758996e+00	3.791934414e+00
-6.494269519e+00	4.229239798e+00	6.319651426e+00
3.799732963e+00	5.677849681e+00	-7.302331984e+00
5.616909961e+00	-7.223956879e+00	4.032960390e+00
4.127205885e+00	-9.104324930e+00	2.782789200e-01
-9.357332584e+00	-2.254818331e+00	-2.712217029e+00
-6.078849186e+00	-7.311967467e+00	3.095597573e+00
-3.317395348e+00	1.404453868e+00	9.328579604e+00
1.204506142e+00	8.000498765e+00	-5.877174871e+00
6.040884200e+00	-4.437639935e+00	6.619295271e+00
-3.619625661e+00	5.399124619e+00	7.599194919e+00
5.768901349e+00	8.119650668e+00	-8.894100589e-01
-8.357266578e-01	8.029361333e+00	5.901772407e+00
7.992392285e+00	5.874599274e+00	1.269152842e+00
6.535592719e+00	1.411954363e+00	-7.435886812e+00
1.643280209e+00	-8.654136391e+00	4.733450484e+00
-7.073490456e+00	3.868903298e+00	-5.915853280e+00
5.286577795e+00	-8.083587565e+00	-2.589924188e+00
-8.614246572e+00	-2.759943575e+00	-4.263504128e+00
4.831922316e+00	6.232040497e+00	-6.149325002e+00
7.337845383e+00	6.768704779e+00	5.836615022e-01
8.030990052e+00	6.925076320e-01	-5.918076712e+00
1.114880717e+00	-9.527620061e+00	-2.825154326e+00
-5.120626013e+00	-1.518381153e+00	-8.454212436e+00
-1.527949210e+00	-8.507486536e+00	-5.028721910e+00
-8.608475604e+00	-5.088415913e+00	4.659694082e-02
-5.872261000e+00	5.377496709e-02	8.094050840e+00
6.449943735e-02	9.708266752e+00	2.396955673e+00
9.540855877e+00	2.355622193e+00	-1.850165726e+00
1.502112651e+00	-1.179797572e+00	-9.815891975e+00
-9.318804692e+00	3.570389239e+00	-6.420278794e-01
2.414024408e+00	-4.340901980e-01	-9.694537217e+00
-4.448739112e-01	-9.935369904e+00	1.044275863e+00
1.451971421e+00	-9.892596787e+00	-1.682492174e-01
-7.132951071e+00	-1.213142981e-01	-7.007588162e+00
2.183359401e+00	-9.734934714e+00	-6.811665222e-01
-1.209579921e+00	-9.485947727e+00	2.924672997e+00
-5.647437262e+00	1.741197373e+00	8.066888129e+00
2.061633729e+00	-6.859497803e+00	-6.978320447e+00
-6.873161697e+00	-6.992221032e+00	1.966848577e+00
-9.520743406e+00	2.678099067e+00	-1.477575846e+00
7.596735848e+00	-4.191313733e+00	4.972171924e+00
-2.931489834e+00	3.477637891e+00	-8.905751066e+00
2.335481617e+00	-5.980846355e+00	-7.666485668e+00
-2.797462262e+00	-8.965757566e+00	-3.433569011e+00
8.467171822e+00	4.944906971e+00	-1.963389004e+00
7.946064520e+00	-3.155006917e+00	5.187098418e+00
-5.018808554e+00	8.251346065e+00	-2.593616936e+00
3.037969880e+00	-9.549145159e-01	9.479392242e+00
-9.897542550e-01	9.825244721e+00	-1.576373271e+00
9.868117702e+00	-1.583251860e+00	-3.369963935e-01
-2.966311243e+00	-6.313816620e-01	-9.529026960e+00
-4.511197943e-01	-6.808453494e+00	7.310366062e+00
3.498914893e+00	-8.467335875e+00	-4.007719770e+00
6.839878279e+00	7.294839652e+00	3.714260025e-02
7.180714733e-01	7.373488011e+00	-6.716848064e+00
7.024725478e+00	-6.399144294e+00	3.115153971e+00
8.578018932e+00	-4.089616441e+00	3.113298665e+00
-7.173227553e+00	5.460756549e+00	4.327232879e+00
5.172673709e+00	4.098949212e+00	7.512793226e+00
3.719913913e+00	6.818075221e+00	-6.298895996e+00
7.102252511e+00	-6.561433903e+00	2.550606674e+00
-4.936746248e+00	1.919046677e+00	-8.482086792e+00
1.772500403e+00	-7.834359859e+00	-5.956597009e+00
-7.398178810e+00	-5.624961141e+00	3.691444495e+00
-7.739735609e+00	5.079289206e+00	-3.781178898e+00
3.348947087e+00	-2.493059076e+00	-9.086760141e+00
-2.499368086e+00	-9.109755367e+00	3.281084625e+00
5.425104403e+00	-7.993534922e+00	-2.582952123e+00
-4.832303543e+00	-1.561462959e+00	8.614561852e+00
-4.368522705e+00	-8.898695560e+00	-1.315000647e+00
-7.914280511e+00	-1.169529166e+00	-5.999697119e+00
-1.208594473e+00	-6.200102563e+00	7.752291765e+00
8.441532434e+00	-5.149921351e+00	1.489577207e+00
-6.785486673e+00	1.962652553e+00	7.078500234e+00
2.456573930e+00	8.859876450e+00	-3.932916706e+00
6.570789350e+00	-2.916786409e+00	-6.951049155e+00
-3.549363668e+00	-8.458556051e+00	-3.981814546e+00
-8.430172287e+00	-3.953256764e+00	3.647458865e+00
-4.641454105e+00	4.282421794e+00	-7.753564817e+00
3.421988639e+00	-6.195702337e+00	7.064224395e+00
-6.035706004e+00	6.881799557e+00	4.026299529e+00
-6.931430015e+00	-6.916494350e+00	-2.029133770e+00
-9.035482471e+00	-2.650794129e+00	-3.366503676e+00
-2.244291609e+00	-2.850246221e+00	9.318758053e+00
9.429435001e+00	-1.675280715e+00	-2.877358178e+00
-2.801469157e+00	-4.811629548e+00	8.306623361e+00
-3.597029665e+00	6.209782019e+00	-6.964193052e+00
6.611047430e+00	-7.414207204e+00	1.150470955e+00
-9.871745053e+00	1.531809896e+00	-4.496755023e-01
2.604841360e+00	-7.646727901e-01	-9.624452037e+00
-7.745948408e-01	-9.749334604e+00	2.085779858e+00
-3.197368625e+00	6.840474092e-01	-9.450339307e+00
6.938714472e+00	-2.883890796e+00	-6.598288820e+00
