x	y	z
-1.931290049e+00	9.141531791e+00	3.564058819e+00
-4.331435354e+00	-8.941302344e+00	1.136565074e+00
-9.129209866e+00	-3.405677349e+00	2.249197416e+00
-7.408745334e+00	-6.324436309e+00	2.260972789e+00
-7.580535489e+00	-6.519716053e+00	1.696593269e-01
-5.202394028e+00	-2.775507398e-01	-8.535693408e+00
8.944220710e+00	4.431687021e+00	6.008877189e-01
-9.784234067e+00	-1.869270592e+00	-8.801086111e-01
-5.753370524e+00	1.632590963e+00	8.014572625e+00
8.082412126e+00	-5.815868693e+00	9.221093035e-01
-9.367788657e+00	-2.792297242e+00	-2.108936176e+00
-6.877222608e+00	5.365511840e+00	-4.890305910e+00
-1.741498058e-01	5.051471678e+00	8.628574954e+00
9.076541265e+00	-4.171988842e+00	4.592469570e-01
-9.793479898e+00	-1.422857177e+00	-1.436394421e+00
-8.899755813e+00	4.312873690e+00	-1.481035786e+00
-5.074548616e+00	2.547644415e+00	8.231552969e+00
5.409768760e+00	-3.358389184e+00	7.710747308e+00
6.298082701e+00	-5.514826224e+00	-5.469995064e+00
1.199179934e+00	8.062485353e+00	5.792952392e+00
2.407744420e+00	-9.464490999e+00	2.150854930e+00
-2.621256230e+00	-2.101178388e+00	9.418814424e+00
9.632267921e+00	-1.778513667e+00	2.014026769e+00
-1.799322472e+00	-1.319437667e+00	9.747898383e+00
7.048094714e+00	-5.593796026e-01	-7.071877782e+00
5.789357328e+00	7.601323977e+00	2.950121273e+00
-5.782891352e+00	-7.702699319e+00	2.688231912e+00
-6.599489894e+00	-7.430094992e+00	1.113742139e+00
-9.309897101e+00	-3.397242675e+00	-1.335873563e+00
-5.512004588e+00	2.459375176e+00	7.973034502e+00
7.720618842e+00	-5.709909045e+00	2.790875022e+00
-5.000017850e+00	-6.008827665e+00	6.236490326e+00
3.574471811e+00	-8.734203651e+00	-3.307089029e+00
-4.941747052e+00	8.398671346e+00	-2.245318616e+00
-7.279455244e+00	6.198749986e+00	2.930022177e+00
-5.283511341e+00	-6.945754225e+00	4.882725279e+00
-3.381740570e-01	-9.174648640e+00	3.963768489e+00
-3.183968962e+00	-9.432553914e+00	-9.430102403e-01
-3.808259738e+00	1.162425836e+00	-9.173108739e+00
6.324510009e+00	1.680936007e+00	7.561417016e+00
6.346851320e+00	-6.106536803e+00	4.735787853e+00
-6.861374140e-01	-8.247255407e+00	-5.613554463e+00
1.366176778e+00	6.999680035e+00	-7.009853095e+00
4.968604874e+00	6.794370275e+00	5.399027521e+00
1.236985962e+00	-9.815868638e+00	1.455537226e+00
-8.496507217e+00	-4.180739085e+00	3.214153980e+00
-5.318495693e+00	-8.463559845e+00	2.859341122e-01
-8.187031450e+00	-7.374161513e-01	5.694623206e+00
6.544017233e-01	-2.951031115e+00	9.532217672e+00
5.958454763e+00	-8.820021092e-01	7.982411235e+00
8.051574350e+00	-5.918061115e+00	3.856204498e-01
-9.863925902e+00	-1.200858025e+00	1.122900616e+00
-6.302209224e+00	-2.320286600e+00	-7.409347406e+00
3.128520203e+00	3.311991408e+00	-8.901857910e+00
7.172349248e+00	2.577476639e+00	6.474103833e+00
1.018021454e+00	-2.038816125e+00	-9.736881489e+00
6.276976018e+00	5.200468656e-01	-7.767182457e+00
7.278549528e+00	6.148829831e+00	-3.035557360e+00
-5.731142736e+00	8.076446079e+00	1.387451501e+00
-9.009712319e+00	-4.196345724e+00	-1.102618021e+00
-5.247853752e+00	1.894220737e+00	8.298913109e+00
8.604476145e+00	-5.092639456e+00	-1.673727437e-01
-7.164393131e+00	3.770635276e-01	6.966297020e+00
5.599779047e+00	-7.881592800e+00	2.554010485e+00
-5.913415851e+00	-6.117576042e+00	5.254215102e+00
5.191346034e-01	-6.486404574e+00	7.593224280e+00
7.258282370e+00	-6.845114229e+00	-6.795205878e-01
-9.748854158e+00	2.113364745e+00	-7.025183694e-01
-6.744750373e+00	1.513234179e+00	-7.226234478e+00
3.199866877e+00	3.803705562e+00	8.677135240e+00
8.607699603e+00	-3.798523604e+00	-3.388026857e+00
-4.687882388e+00	8.451764920e+00	-2.567377739e+00
-8.861853530e-01	9.245188720e-01	-9.917658009e+00
7.938129520e+00	2.053933168e-01	-6.078150485e+00
2.963112829e+00	8.411071366e+00	4.524802852e+00
-8.157988986e-01	-5.423956405e+00	8.361529111e+00
5.468292468e+00	-3.092863145e+00	-7.780229756e+00
7.455974696e+00	6.246524637e+00	-2.321501948e+00
-7.216262607e+00	6.449145743e+00	2.516758466e+00
-7.008856043e+00	-7.083048174e+00	-8.404555502e-01
-8.038943450e+00	2.173318647e+00	-5.536431547e+00
6.593277974e-01	3.875237481e+00	9.194988925e+00
9.680355821e+00	-2.501743709e+00	1.788563422e-01
-7.958367286e+00	-4.476469099e-01	6.038543068e+00
6.482273231e-01	-1.915790469e+00	9.793342035e+00
9.419776853e+00	-6.124257311e-01	-3.300414939e+00
-6.174982331e-01	1.044443203e+00	9.926118795e+00
5.607860305e+00	-1.301844249e-01	8.278584107e+00
8.427099230e+00	-5.060607081e+00	-1.836914407e+00
-6.001667888e+00	3.907135302e+00	6.979561326e+00
4.870392268e+00	-6.794845022e+00	5.487199675e+00
1.435706948e+00	-9.306768165e+00	3.364938616e+00
-4.111324638e+00	-7.287172897e+00	-5.476688862e+00
1.106273687e+00	7.331856870e+00	-6.709696966e+00
8.003569259e-01	1.343968418e+00	-9.876901219e+00
9.934207978e+00	3.843735157e-01	-1.078781183e+00
-4.254560073e+00	1.499774765e+00	8.924650931e+00
8.875480250e+00	-3.117940205e+00	-3.391798815e+00
-3.885556904e+00	7.024867903e+00	-5.962690542e+00
2.569031691e+00	8.233819184e+00	5.060068953e+00
1.677568553e-01	-8.888506221e+00	4.578898863e+00
-1.278977877e+00	-9.611313929e+00	-2.446806111e+00
-6.741521345e+00	6.519884672e+00	-3.470301690e+00
-3.902533009e+00	7.485665441e+00	-5.360508280e+00
9.093879842e-01	7.995057604e+00	5.937345147e+00
1.288880100e+00	-4.249612497e+00	8.959887372e+00
4.450606987e+00	-1.508354665e+00	8.827058607e+00
8.693858242e+00	-3.356937599e+00	-3.625989358e+00
-4.098977074e+00	8.898642209e+00	-2.003135985e+00
-5.996781780e+00	4.365950117e+00	-6.706495945e+00
4.698575543e+00	7.907980260e+00	3.922656762e+00
-1.950706779e+00	-5.541746723e+00	8.092205281e+00
6.787674003e+00	-4.637237328e+00	5.694164697e+00
2.127160695e+00	-9.598994061e+00	1.826061444e+00
-2.899345078e+00	-1.873453607e+00	-9.385306053e+00
9.747730223e+00	1.906155730e+00	1.161174332e+00
-8.502509150e+00	-3.246986024e+00	-4.142996489e+00
-1.331007905e+00	4.823622232e+00	8.658007075e+00
7.966641776e+00	-3.572978421e+00	-4.875084001e+00
-3.510897973e-01	8.941847219e+00	4.463194401e+00
-1.183364920e+00	-6.950356600e+00	-7.091698710e+00
1.154483969e+00	1.496393646e+00	9.819774581e+00
9.938688739e+00	-5.633255322e-01	9.513834636e-01
-1.335517020e+00	-4.114941562e-01	9.901871886e+00
9.966280371e+00	-3.073364239e-01	7.607889877e-01
-7.315680519e+00	-1.782586369e+00	6.580517030e+00
4.726429493e+00	-8.723397154e+00	-1.250282503e+00
-7.019063922e+00	2.908121329e+00	6.501966778e+00
4.497747317e+00	-8.813858835e+00	-1.444355050e+00
-7.921611590e+00	3.863352736e+00	4.724677286e+00
-5.562424546e-01	-6.414861414e+00	7.651153336e+00
5.235541190e+00	-4.760509412e+00	-7.065879887e+00
5.601311003e+00	7.383243500e+00	3.756731355e+00
-3.800055054e+00	-9.229299651e+00	-6.161246126e-01
-8.612272593e+00	1.688137711e+00	4.793636601e+00
-4.838264909e-01	-7.452432414e+00	6.650350595e+00
3.245161729e+00	-5.687918391e+00	-7.557546542e+00
7.194163562e+00	6.938632030e+00	3.152716301e-01
-9.875464283e+00	-9.813313923e-01	-1.229712931e+00
-5.813602980e+00	2.364777505e+00	-7.785232671e+00
5.894120009e+00	4.922276497e+00	-6.405508833e+00
4.124971645e+00	8.726776513e+00	2.613040494e+00
-6.575907849e+00	-7.060372929e+00	-2.628415885e+00
-6.148652544e+00	6.665911675e+00	4.214225129e+00
-1.294408856e+00	-5.136579333e+00	8.481748550e+00
6.116790988e+00	-3.160968923e+00	-7.252113036e+00
5.066503441e+00	5.924145549e+00	-6.263788182e+00
3.450833081e+00	8.230032970e+00	4.512018214e+00
-1.159160199e+00	-7.501859298e+00	-6.509873633e+00
2.365937450e+00	4.608021944e+00	8.553857244e+00
7.941450280e+00	-3.878550483e+00	4.678697854e+00
-8.652777133e-01	-8.543061020e+00	-5.125173449e+00
3.902547933e-01	9.918870216e+00	1.209840826e+00
-7.282236863e+00	-2.909316427e+00	-6.205232002e+00
1.844742460e+00	4.637005035e+00	8.665743451e+00
7.829711589e+00	-3.488733611e+00	5.150180019e+00
4.696099414e-01	-9.946100455e+00	-9.244199521e-01
-9.053232861e+00	2.705693531e+00	3.273865801e+00
-4.760390751e+00	-7.900610510e+00	3.862516467e+00
-3.369421194e+00	-9.024070137e+00	-2.685732484e+00
-6.620051285e+00	7.441467437e+00	8.941383338e-01
-6.032856871e+00	-1.740666180e+00	7.782976244e+00
4.063427464e+00	-3.398327329e+00	8.481740895e+00
5.994089791e+00	-3.097578995e+00	-7.380778546e+00
3.298786175e+00	3.555635392e+00	-8.745025256e+00
8.971887836e+00	3.732715863e+00	2.360521328e+00
-5.462152206e+00	-5.003278811e+00	-6.718042454e+00
8.554820617e-01	1.428005334e+00	9.860474188e+00
8.657883076e+00	-3.797470585e-01	4.989674620e+00
-3.208985429e-02	-9.892596594e+00	1.461335985e+00
-8.944172516e+00	-4.421271632e+00	6.738955112e-01
-7.700161399e+00	-1.655005895e+00	6.161856044e+00
3.472638146e+00	-9.087558298e+00	2.314534184e+00
-7.465553200e+00	-6.642598874e+00	3.760260858e-01
-9.929471476e+00	-1.178476166e+00	-1.295767492e-01
-9.746110800e+00	3.969614039e-01	2.203575714e+00
-6.873347775e+00	-5.699145202e+00	-4.502980604e+00
-1.535186647e+00	9.751878625e+00	-1.595012616e+00
-5.921247929e+00	3.243162405e+00	-7.377040096e+00
5.478045162e+00	5.918501383e+00	-5.912897985e+00
2.775972149e+00	9.412433116e+00	1.923559584e+00
-3.094650192e+00	-2.136775689e+00	9.265923043e+00
6.291233554e+00	-1.477146181e+00	-7.631410061e+00
7.311507665e+00	6.731433667e+00	-1.108898758e+00
-9.039970745e+00	3.283166663e+00	2.738566339e+00
-4.602820925e+00	-5.350176295e+00	7.084465622e+00
3.093806615e+00	-4.028959002e+00	8.613701294e+00
2.768623742e+00	-1.288288701e+00	-9.522343976e+00
9.680679248e+00	1.463686332e+00	-2.035208005e+00
-6.570503600e+00	4.885693236e+00	-5.740948010e+00
1.348554181e+00	5.688346849e+00	-8.113206009e+00
8.218510837e+00	5.535589358e+00	1.346599456e+00
-5.814707430e+00	-2.617966341e+00	-7.702949419e+00
7.040530241e+00	6.195477629e+00	-3.470877536e+00
-4.012391344e+00	7.699788584e+00	4.961246967e+00
-1.132107349e-01	-9.298450397e+00	3.677771545e+00
-2.577899092e+00	-5.844848669e+00	-7.693645450e+00
5.273681343e+00	4.668119554e+00	-7.099080569e+00
5.011411000e+00	6.464526930e+00	5.752882006e+00
1.160349047e+00	-4.813996008e+00	8.687866972e+00
8.734591097e+00	-3.819388924e+00	-3.019799103e+00
-4.555321869e+00	6.352583859e+00	6.236483062e+00
3.557909734e+00	-8.693790898e+00	-3.429180390e+00
-3.870528431e+00	7.195945803e+00	5.765186351e+00
2.124575538e+00	-8.667120230e+00	-4.513004066e+00
-1.657664388e-01	1.075014254e+00	9.940667273e+00
6.933204324e+00	-1.292493835e-01	-7.205135141e+00
6.030295925e+00	7.265478861e+00	3.293683041e+00
-4.860987530e+00	-8.182376935e+00	-3.069121685e+00
-5.484546871e+00	7.904230208e+00	-2.728166130e+00
-4.167560221e+00	4.812349371e+00	7.711856802e+00
5.502013776e+00	-4.814372670e+00	-6.822731140e+00
1.436320855e+00	2.227951332e+00	-9.642261937e+00
9.620443879e+00	1.085785492e+00	2.503623260e+00
-6.971578963e+00	-6.987468286e+00	-1.603862127e+00
-8.067761984e+00	4.448045471e+00	3.889229751e+00
-2.659640938e+00	-7.309738854e+00	6.284427418e+00
3.814510225e+00	-8.934483261e+00	2.371607177e+00
-7.344627060e+00	-6.774799693e+00	-3.981739331e-01
-6.095025879e+00	7.664287168e-01	7.890706341e+00
7.851732449e+00	-6.127229309e+00	-8.985313265e-01
-9.477987735e+00	2.748868384e+00	-1.616004674e+00
-8.737146866e+00	4.860653839e+00	-1.905489481e-01
-9.650463797e+00	5.783940540e-01	-2.556170734e+00
-6.859996402e+00	7.106482243e+00	-1.561524734e+00
-7.856431198e+00	4.196255626e+00	-4.546199243e+00
-8.580270415e-01	5.977636602e+00	-7.970674391e+00
7.633366034e+00	5.654140039e+00	-3.124487704e+00
-4.107614465e+00	6.145338178e+00	6.735155683e+00
5.053593813e+00	-8.333703932e+00	-2.238429884e+00
-7.563779459e+00	6.412676545e+00	-1.291053766e+00
-9.115515890e+00	3.914255710e+00	1.259353920e+00
-7.408627891e+00	-3.094291796e+00	5.961341381e+00
1.885040362e+00	-6.050626124e+00	-7.735408609e+00
3.281922783e+00	2.829147909e+00	-9.012486059e+00
6.660596795e+00	2.135310484e+00	7.146810441e+00
5.836226382e+00	-7.299779510e+00	-3.556920119e+00
-4.350472046e+00	8.929503101e+00	-1.156445998e+00
-8.716175503e+00	3.313754879e+00	3.612106477e+00
-2.101914870e+00	-4.511253483e+00	8.673554398e+00
8.541235521e+00	-3.780678795e+00	-3.571241188e+00
-4.264411486e+00	8.853808353e+00	-1.850641059e+00
-7.755778805e+00	5.096830678e+00	-3.724273375e+00
-3.080175303e+00	7.269458761e+00	6.137384575e+00
1.540768186e+00	-4.126916332e+00	-8.977449247e+00
8.700636408e+00	2.895313914e+00	-3.989496638e+00
-1.629161273e+00	4.958312595e+00	8.530004089e+00
8.288705898e+00	-4.125360478e+00	3.778724053e+00
-1.619904374e+00	-4.012838218e+00	9.015156086e+00
9.276145036e+00	-2.965246715e+00	-2.271661326e+00
-7.558350995e+00	6.544918146e+00	1.880869317e-01
-9.913153482e+00	-5.864435162e-01	1.177060768e+00
-8.934493653e+00	-3.463146580e+00	2.860321474e+00
-4.690745242e+00	-5.894073158e+00	-6.576991005e+00
4.747828054e+00	8.786114263e+00	5.121766452e-01
-5.715763456e+00	-9.277153094e-01	8.152876328e+00
7.042922405e+00	-4.617230491e+00	5.392441617e+00
4.721102665e-01	-3.809870556e+00	-9.233742375e+00
5.128583427e+00	1.259002128e+00	8.491910602e+00
8.321778063e+00	-4.266831459e+00	3.541491094e+00
-4.347790430e+00	-8.815221045e+00	1.840814032e+00
-8.286781606e+00	-5.409229495e+00	-1.438571127e+00
-8.825979067e+00	4.284576400e+00	1.935070693e+00
-7.895839727e+00	-5.494145363e+00	2.733145027e+00
-5.980073546e+00	-6.927153358e+00	-4.031534043e+00
-2.934824431e+00	9.346518335e+00	2.007336687e+00
-7.778380316e+00	-5.678762097e+00	-2.692296548e+00
-2.210428601e+00	2.495040511e+00	-9.428084548e+00
9.601722951e+00	1.743972885e+00	2.182996782e+00
-2.094220052e+00	-1.713729522e+00	9.626908824e+00
9.916713881e+00	-1.167690754e+00	-5.434005105e-01
-6.971675891e+00	1.201863000e+00	7.067620576e+00
5.051781921e+00	-6.651336944e+00	5.499019574e+00
1.529053088e+00	-9.673343946e+00	2.021982582e+00
-7.551836240e+00	-5.566816333e+00	3.461260653e+00
-3.495064488e+00	-6.657876827e+00	-6.592207549e+00
4.215875548e+00	7.713317590e+00	4.767716972e+00
-3.206690048e-01	-4.386496355e+00	-8.980858596e+00
9.412451462e+00	3.120990995e+00	-1.290415698e+00
-5.493227877e+00	2.357520031e+00	-8.016641865e+00
7.331619155e+00	5.268389426e+00	4.300166673e+00
-1.536089013e+00	-6.873757843e+00	-7.098724086e+00
3.456827961e+00	4.460206246e+00	-8.255719272e+00
6.746484630e+00	4.117595544e+00	6.126202092e+00
3.296443187e+00	-8.925019164e+00	3.078554083e+00
-5.631299841e+00	-8.167294590e+00	1.258475739e+00
-4.386316833e+00	-1.830570549e+00	-8.798251878e+00
5.839390451e+00	2.315688683e+00	7.780687957e+00
5.139004135e-01	-4.304136148e-01	-9.977507228e+00
5.951523805e+00	4.205602837e-02	8.036018646e+00
8.079777141e+00	-5.731746172e+00	1.365389019e+00
-5.341490609e+00	-2.442932410e+00	8.093241583e+00
7.848949628e+00	-5.358537778e+00	3.111279902e+00
-2.738368126e+00	-4.060262110e+00	-8.718693228e+00
8.008576096e+00	3.409922421e+00	4.922919662e+00
-2.418414087e-01	-9.985096843e+00	-4.892379467e-01
-9.536330243e+00	1.477372752e+00	-2.622169951e+00
-2.679383418e+00	2.893375576e+00	9.189629061e+00
1.335148926e+00	-3.474487360e-01	-9.904375635e+00
9.583532100e+00	2.879882132e-01	-2.841298167e+00
-4.871285990e+00	6.046409700e+00	6.301706320e+00
2.750460679e+00	-6.346603340e+00	-7.221882864e+00
6.320346076e+00	7.533926203e+00	1.814712496e+00
-8.417743167e+00	-5.396800199e+00	-1.270732051e-01
-9.030283036e+00	3.606915911e-01	4.280641290e+00
-1.973251719e+00	-8.582309112e+00	4.738169263e+00
-6.813207647e-01	-8.264185875e+00	-5.589189015e+00
1.781988063e+00	9.517006125e+00	2.500222583e+00
-7.015920595e+00	-7.016901860e+00	1.240945808e+00
-8.690608922e+00	-3.570840717e+00	-3.423800978e+00
-4.390911628e+00	8.130457024e+00	-3.823030691e+00
-2.799702285e+00	7.223504590e+00	6.323183419e+00
3.150301830e+00	-7.136852826e+00	-6.256271264e+00
1.550306737e+00	3.722013670e+00	-9.151129070e+00
9.194171432e+00	2.511735704e+00	-3.026284097e+00
-5.585671960e+00	7.823055634e+00	-2.756822320e+00
-5.139648788e+00	6.043938496e+00	6.087266857e+00
1.655086864e+00	-4.655529626e+00	8.694062996e+00
9.112759197e+00	-3.963639031e+00	1.116774572e+00
-2.530083227e+00	-9.259762362e-01	9.630225692e+00
8.715296895e+00	-1.017017838e+00	-4.796798385e+00
-6.378031303e-01	9.977439532e+00	2.095412976e-01
-9.822474982e+00	-6.475426926e-01	1.760589020e+00
-1.773667466e+00	-1.095037509e+00	-9.780337242e+00
9.799843139e+00	6.773538482e-01	1.871968541e+00
-8.120755122e+00	-5.414935425e+00	2.175272532e+00
-7.752949100e+00	-6.312996754e+00	-1.945565409e-01
-1.322877718e+00	8.095742839e-02	-9.911782909e+00
6.793902533e+00	1.883359067e-01	-7.335353977e+00
5.680600159e+00	6.300897295e+00	-5.294287026e+00
9.177929965e-01	9.898830591e+00	-1.082039257e+00
-7.657233790e+00	2.708065813e+00	-5.833793811e+00
1.333341624e+00	4.973220801e+00	-8.572588581e+00
8.999829676e+00	4.330049838e+00	5.037203573e-01
-7.879191321e+00	-1.257383154e+00	6.028045433e+00
2.373070001e+00	-7.090377220e+00	-6.640413365e+00
4.139363292e+00	7.308131038e+00	-5.427420407e+00
1.326580928e+00	9.819907305e+00	1.345215063e+00
-3.919239665e+00	-1.762516748e+00	9.029567828e+00
9.538722457e+00	-3.001651206e+00	-5.351564384e-02
-9.982751965e+00	1.678501871e-01	5.625740208e-01
-8.626075606e+00	-1.540628645e+00	-4.818431593e+00
-5.365562734e-01	9.396232157e+00	-3.379782333e+00
-4.465913935e+00	8.002641922e+00	-4.001666528e+00
-2.828879277e+00	8.721930229e+00	3.990660987e+00
-1.384087601e+00	-4.217638535e+00	-8.960793865e+00
8.654957321e+00	2.930502891e+00	-4.062495117e+00
-2.863336980e+00	9.439104900e+00	1.644566819e+00
-8.692367911e+00	-4.938394268e+00	2.345253575e-01
-9.833210827e+00	-7.258082191e-01	1.667683204e+00
-4.189321551e+00	-2.420490094e+00	8.751617716e+00
4.957728642e+00	-2.050607146e+00	8.438953552e+00
6.697873148e+00	-3.576156344e+00	-6.507657113e+00
3.713486269e+00	7.244989313e+00	5.806905337e+00
2.363705419e+00	-9.123808386e+00	-3.342007964e+00
-2.032560904e+00	3.542760557e+00	-9.127844423e+00
5.342559296e+00	1.501604996e+00	8.318788530e+00
6.830097308e+00	-3.985081338e+00	-6.121184321e+00
3.422640330e+00	9.311832369e+00	1.255113981e+00
-7.829647531e+00	-3.257893411e+00	-5.299316000e+00
7.776533801e-01	8.245624886e+00	-5.604009766e+00
1.418328020e+00	7.384584278e+00	-6.592136275e+00
3.849009195e+00	7.042477810e+00	5.965621050e+00
2.711989933e+00	-8.663942919e+00	4.192994597e+00
-1.384016453e+00	-5.341556481e+00	-8.339800527e+00
6.168481756e+00	3.544683916e+00	-7.027449662e+00
1.551969861e+00	2.097819109e+00	9.653524980e+00
7.293947102e+00	-7.970844492e-01	6.794335291e+00
3.468461650e+00	-5.486980366e+00	-7.606761482e+00
5.328130098e+00	4.982191073e+00	-6.840234043e+00
5.051591059e+00	7.741971491e+00	-3.813568565e+00
-3.075873546e+00	7.866575990e+00	5.353128442e+00
8.530440459e-02	-7.657765740e-01	-9.970271280e+00
2.620187946e+00	2.447209529e-02	9.650596678e+00
9.643961937e+00	-1.062873535e+00	-2.421631269e+00
-7.238388376e+00	6.890462062e+00	-3.567440204e-01
-9.016810211e+00	1.014806398e+00	4.203248934e+00
-2.269695563e+00	-8.877487876e+00	4.004833463e+00
-1.179097431e+00	-3.647726456e+00	9.236006764e+00
2.831503279e+00	-6.929628241e-01	9.565688250e+00
3.160268080e+00	-4.338925459e-01	-9.477575794e+00
2.706409966e+00	4.482197087e-01	-9.616363356e+00
9.679979873e+00	1.172342181e+00	-2.218919439e+00
-5.745862512e+00	4.811200335e+00	6.620982958e+00
4.843447513e+00	-8.674257221e+00	-1.139419969e+00
-2.003291692e+00	7.493810554e-01	9.768584873e+00
9.955256135e+00	-7.250369649e-01	6.059675620e-01
-8.770528552e+00	-1.690114936e+00	4.496814476e+00
-1.541152902e+00	-9.667827350e+00	-2.039108152e+00
-3.939785432e+00	2.937047743e+00	8.709296258e+00
8.805876739e+00	-3.780148036e+00	-2.857799098e+00
-2.754600726e+00	3.455621310e+00	8.970554955e+00
5.537780195e+00	-1.856141256e+00	8.117125732e+00
7.399445388e+00	-4.970672091e+00	4.532176840e+00
-9.336873078e-01	-6.307060833e+00	-7.703843954e+00
7.424739879e+00	6.529870438e+00	1.494667116e+00
-8.883828349e+00	-4.507804803e+00	8.702239445e-01
-7.806462068e+00	-2.189010531e+00	5.853834886e+00
2.230207882e+00	-8.113847700e+00	5.402929604e+00
8.968699786e-01	-7.047289011e+00	7.037850654e+00
5.118406513e+00	-6.871545550e+00	5.155945744e+00
4.484114866e-01	-9.145462451e+00	-4.019881056e+00
-2.960438391e+00	9.308723772e+00	-2.140903143e+00
-7.637636992e+00	6.083145801e+00	-2.159129070e+00
-4.123885670e+00	3.323318648e+00	-8.482282720e+00
8.751368187e+00	4.520576527e+00	-1.725671669e+00
-8.066925732e+00	4.859003808e+00	-3.363746606e+00
-4.103030352e+00	7.266112165e+00	5.510785419e+00
1.597381154e+00	-9.868927110e+00	-2.294583946e-01
-9.345862581e+00	6.748797428e-01	3.492762509e+00
-4.369743546e+00	-8.528112750e+00	2.859481467e+00
-6.214090792e+00	-7.803978505e+00	-6.949785122e-01
-9.750196775e+00	2.163282962e+00	-5.038548124e-01
-5.525742980e+00	8.820527100e-01	-8.287831293e+00
6.584765376e+00	3.928273826e+00	6.419464907e+00
2.556881940e+00	-5.348509118e+00	-8.053310187e+00
4.895304726e+00	3.432878034e+00	8.015693360e+00
8.116678735e+00	-5.836189535e+00	-2.416982177e-01
-9.721929669e+00	7.396249968e-01	-2.221944729e+00
-6.943629327e+00	5.825365355e+00	-4.225059792e+00
-8.089615700e-01	3.256933650e+00	9.420083035e+00
9.271279995e+00	-1.708039697e+00	3.335561069e+00
-4.978921940e+00	-8.637700957e+00	7.748925736e-01
-9.047118825e+00	-2.246991827e+00	3.619484591e+00
-2.861945801e+00	-6.179854067e+00	-7.322477036e+00
3.076144271e+00	3.439925899e+00	-8.871541367e+00
8.596947852e+00	3.182198219e+00	-3.995760518e+00
-2.934076603e+00	8.989403117e+00	3.252971886e+00
-3.564719461e+00	-5.829303013e+00	-7.301506799e+00
6.179337185e+00	7.002397202e+00	3.575223821e+00
-2.066311574e+00	-4.303859659e+00	8.786759842e+00
9.242373603e+00	-3.703858430e+00	-9.273418556e-01
-7.779220213e+00	2.332716712e+00	-5.834566446e+00
2.560270620e+00	9.540275128e+00	-1.558256984e+00
-2.393809574e+00	1.275418237e+00	-9.625122547e+00
3.291768926e+00	3.894780216e-01	-9.434647010e+00
5.755281546e+00	1.033086655e+00	-8.112303390e+00
7.773196619e+00	5.238852167e+00	-3.483079427e+00
-4.586896120e+00	8.885209370e+00	-1.159242308e-01
-5.516179033e+00	2.009807732e-01	-8.338547572e+00
6.954794888e+00	4.000176829e+00	-5.969037896e+00
2.957924761e+00	9.414167309e+00	-1.619918203e+00
-7.008866924e+00	3.910468182e+00	-5.965234533e+00
2.905832125e+00	9.287162465e+00	2.303204943e+00
-6.222604599e-01	-5.497108829e-01	9.965470880e+00
2.551086133e+00	-2.767435686e-02	9.669084428e+00
5.544593457e+00	-5.785026080e-01	8.301976760e+00
4.280828542e+00	-2.528087985e+00	-8.676593694e+00
6.040279608e+00	2.666765193e+00	-7.510218750e+00
6.422356125e+00	6.381252369e+00	-4.246523284e+00
-1.163183762e+00	4.821801701e+00	8.683157944e+00
8.939354669e+00	-3.924689836e+00	-2.164427821e+00
-7.536610364e+00	6.094254755e+00	2.461618005e+00
-4.662254599e+00	-4.551153393e+00	-7.586196995e+00
7.206334496e+00	6.826245155e+00	-1.212897446e+00
-7.947392552e+00	3.183904924e+00	-5.167368872e+00
3.175241321e-01	6.033255060e+00	-7.968626720e+00
3.946932335e+00	2.927481474e+00	-8.709281105e+00
8.732656628e+00	3.748765660e+00	3.112469154e+00
-2.724642197e+00	-4.043168016e+00	-8.730928776e+00
9.191787294e+00	3.872044753e+00	-7.199415056e-01
-9.745152269e+00	2.242492242e+00	-5.688405133e-02
-9.185452038e+00	1.641674913e-01	3.949749346e+00
-3.042511321e+00	-8.884165468e+00	3.437256000e+00
-4.128399218e-01	-7.722267765e-01	9.961587675e+00
8.977337486e+00	-1.083400677e-01	4.404052009e+00
-1.850055719e+00	-9.765856095e+00	-1.097883680e+00
-5.807400664e+00	2.086432355e+00	7.868983260e+00
6.274136033e+00	-4.965388566e+00	-5.998344224e+00
2.506960895e+00	7.729310512e+00	5.828628147e+00
2.534040525e+00	-9.513395725e+00	1.753265640e+00
-5.969783340e+00	-3.666717758e+00	7.135605634e+00
3.625275117e+00	-4.567257297e+00	8.123887069e+00
8.172369191e+00	-5.464736557e+00	-1.830037204e+00
-8.111634560e+00	5.255823027e+00	2.564704480e+00
-6.002701142e+00	-6.251839785e+00	4.988193891e+00
-3.484626143e-02	-9.395016673e+00	-3.425266041e+00
-2.541712103e+00	4.711561262e+00	-8.446353655e+00
8.628813056e+00	4.581384674e+00	2.134127390e+00
-4.394632429e+00	-3.484928068e+00	8.279038723e+00
6.981958530e+00	-4.191420452e+00	5.803813374e+00
2.206489536e+00	-8.551166817e+00	4.691369736e+00
-5.995751836e-01	-6.164407358e+00	7.851152242e+00
6.422727193e+00	-5.141758675e+00	-5.684267159e+00
1.902625795e+00	8.713946899e+00	4.521851891e+00
-1.485042394e+00	-9.811664519e+00	-1.235268578e+00
-9.194028788e+00	3.758535919e+00	-1.158983340e+00
-9.300635059e+00	3.544445324e+00	9.670030190e-01
-6.223582725e+00	-1.951074847e+00	-7.580258901e+00
7.174551023e+00	6.821576770e+00	-1.411349704e+00
